Title-Code,Title Name,Hindi Title,Register Serial No,Regn No.,Owner Name,State,Publication City/District,Periodity
MAHHIN11404,UNITED SIKH TIMES,,,,CHARAN SINGH ARJUN SINGH LABANA,MAH,THANE/ ULHASNAGAR,M
MAHMAR53074,MAHAKAL TIMES,,,,SURESH UMAJI HONKAMBLE,MAH,THANE/ ULHASNAGAR,W
MAHMUL01080,TRIDEV TIMES,,64520,64520/ 95,KISHIN ISSARDAR TECKWANI,MAH,THANE/ ULHASNAGAR,W
MAHBIL02310,HOSHIYAR TIMES,,64519,64519/ 95,RAJENDRA K. RAMCHANDANI,MAH,THANE/ ULHASNAGAR,W
MAHBIL09948,AGNI PARVA TIMES,????? ???? ??????,145155,MAHBIL/2017/72600,KAMLESH S. DUBEY,MAH,THANE/ ULHASNAGAR,W
MAHHIN09843,SOMVEER TIMES,?????? ???????,147384,UR,SOMVEER MUKTIYAR BHAGWANE,MAH,THANE/ ULHASNAGAR,W
MAHMAR50700,JAN YASHOMADHU TIMES,,,,PRASHANT MARUTI JADHAV,MAH,THANE/ ULHASNAGAR,W
MAHHIN01780,CITY TIMES OF MAHARASHTRA,,57009,57009/ 92,GIRISH CHATURVEDI,MAH,THANE/ ULHASNAGAR,W
MAHMAR49097,THE NERLA TIMES,,148220,MAHMAR/2018/75665,SUHAS SHANKAR BANSODE,MAH,THANE/ ULHASNAGAR,W
MAHMUL02124,KHARGHAR TIMES,,88350,MAHMUL/2005/15793,DEEPAK SHIVAJI GUJAR,MAH,THANE/NAVI MUMBAI,W
MAHHIN06182,DURVENDRA TIMES,,99210,MAHHIN/2008/26653,VASUDEV SRICHAND VALECHA,MAH,ULHASNAGAR,F
MAHBIL02642,ULHAS REAL TIMES,,68723,68723/ 97,SUNIL G. AJWANI,MAH,ULHASNAGAR,W
MAHBIL10405,PULGAON TIMES,,158594,MAHBIL/2022/86039,ANUPKUMAR JAGDISHMOHAN BHARGAV,MAH,WARDHA,D
MAHBIL10448,SEWAGRAM TIMES,,,,KAMALAKAR WASDEVRAO KHONDE,MAH,WARDHA,W
MAHMUL01391,WARDHA TIMES,,16708,16708/ 67,KAWAL KRISHNA SHARMA,MAH,WARDHA,W
MAHENG13241,CARMEL TIMES EXCLUSIVE,,118961,MAHENG/2012/46404,MOUNT CARMEL ENGLISH SCHOOL,MAH,WASHIM,M
MAHMAR37220,WASHIM TIMES,????? ??????,105631,MAHMAR/2010/33074,PAWAN KANHAIYALALJI GATTANI,MAH,WASHIM,W
MAHMAR52234,RISOD TIMES,,160044,MAHMAR/2023/87489,ABHAYKUMAR BHARAT AUNDHEKAR,MAH,WASHIM,W
MAHMAR31924,SAMRAT TIMES,?????? ??????,97516,MAHMAR/2008/24959,VINOD DYNYANDEO TAYDE,MAH,WASHIM,W
MAHMAR19053,KARANJA TIMES,,74964,MAHMA/2000/02407,V.R.MOTGHARE,MAH,WASIM,W
MAHMAR02219,INDIANTIMES,,35691,35691/ 78,AJAHRAO VISWANATH THAKARE,MAH,YAVATMAL,TWW
MAHMAR01413,DARWHA TIMES,,50014,50014/ 80,MANDHANA HARISH RAMESHWAR,MAH,YAVATMAL,W
MAHMAR33793,MAREGAON TIMES,,70540,70540/ 99,TULSHIRAM GULABRAO MAHAJAN,MAH,YAVATMAL,W
MAHMAR49676,VIRAR TIMES,,156020,MAHMAR/2021/83465,RAJU DATTA RATHOD,MAH,YAVATMAL,W
MAHMAR52224,MAHAGAON TIMES,,157795,MAHMAR/2023/85240,GAJANAN BHIMRAO PAIKRAO,MAH,YAVATMAL,W
MAHHIN09140,PUSAD TIMES,???? ??????,130749,MAHHIN/2010/58194,MAJID AHMED SALAM AHMED,MAH,YAVATMAL,W
MAHBIL01790,NEW VARHAD TIMES,,65238,65238/ 92,RAJENDRA RAMSAMUJ MISHRA,MAH,YAVATMAL,W
MAHMAR44370,THE SCHOLAR TIMES,? ?????? ??????,132509,MAHMAR/2014/59954,RAVINDRA MADHUKAR RATHOD,MAH,YAVATMAL,W
MAHMAR01546,DIGRAS TIMES,,73357,MAHMAR/1992/00800,PUNDLIK SHIVRAMJI INGOLE,MAH,YAVATMAL,W
MAHMAR01730,FAMILY PLANING TIMES,,22791,22791/ 73,C R UTTARWAR,MAH,YAVATMAL,W
MANBIL00323,THE LAMKA TIMES,,,,THANGCHINLIAN LANGEL,MAN,CHURACHANDPUR,D
MANENG00034,MANIPUR TIMES,,7003,7003/ 61,MANIPUR STATE CONGRESS COMMITTEE,MAN,IMPHAL,W
MANBIL00291,EIMI TIMES,,122527,MANBIL/2012/49972,MOMOI KIPGEN,MAN,IMPHAL EAST,D
MANENG00106,IMPHAL TIMES,,123647,MANENG/2013/51092,"IBOYAIMA KHUMAN,HEI",MAN,IMPHAL WEST,D
MANMUL00250,LAMJINGBA TIMES,,,UR,SANASAM JACKY SINGH,MAN,IMPHAL WEST,D
MANENG00129,TIMES OF SENAPATI,,,,KIBAMBE FELIX,MAN,SENAPATI,D
MANBIL00316,THE TAMENGLONG TIMES,,149700,MANBIL/2019/77145,CHAM CHIU SOCIETY,MAN,TAMENGLONG,D
MEGENG00074,MEGHALAYA TIMES,?????? ??????,103404,MEGENG/2009/30847,DONKUPAR KHARWANLANG,MEG,EAST KHASI HILLS,D
MEGENG00016,THE SHILLONG TIMES,?? ?????? ??????,13759,13759/ 57,SHILLONG TIMES PRIVATE LIMITED,MEG,EAST KHASI HILLS/ SHILLONG,D
MEGENG00091,THE FRONTIER TIMES,,1480,1480/ 58,GOPAL GIRI,MEG,SHILLONG,W
MEGENG00103,THE TURA TIMES,,144059,MEGENG/2016/71504,MITISON D SANGMA,MEG,WEST GARO HILLS/ TURA,D
MIZMIZ00747,THE ZOZAM TIMES,? ???? ???????,89406,MIZMIZ/2006/16849,TUIKHUAHTHANGA,MIZ,AIZAWL,D
MIZBIL00020,SAIHA TIMES,???? ??????,46800,46800/ 89,H. LALLIANA,MIZ,CHAMPHAI,D
MIZMIZ01067,KOLASIB TIMES,,,UR,L.H.MALSAWMTLUANGA,MIZ,KOLASIB,D
MIZMIZ01076,THE CHAWNGTE TIMES,,,,OMEG LALRAMKINLOVA,MIZ,LAWNGTLAI,D
MIZMIZ00102,LUNGLEI TIMES,??????? ??????,40944,40944/ 90,H. LALTHANSANGA,MIZ,LUNGLEI,TWW
MIZMIZ00534,MAMIT TIMES,????? ??????,72965,MIZMIZ/1999/00408,H LALRAMLIANA,MIZ,MAMIT,D
MIZMIZ01003,SERCHHIP TIMES,,130731,MIZMIZ/2014/58176,KAPLIANA PACHUAU,MIZ,SERCHHIP,D
MPHIN14677,LOKMUKH TIMES,,52001,52001/,NOT GIVEN,MP,,W
MPHIN36515,TELEGRAM TIMES,,,UR,ARVIND DUGARIYA,MP,AGAR-MALWA,D
MPHIN37778,JOHILA TIMES,?????? ??????,155844,MPHIN/2022/83289,RAM CHARAN MISHRA,MP,ANUPPUR,D
MPHIN23963,KOYALANCHAL TIMES,???????? ??????,103859,MPHIN/2009/31302,VIKRAMADITYA CHOURASIYA,MP,ANUPPUR,W
MPHIN34175,DAINIK YALGAR TIMES,????? ?????? ??????,143459,MPHIN/2016/70904,ARIF KHAN,MP,ASHOK NAGAR,D
MPHIN38747,QASMI TIMES,????? ??????,158628,MPHIN/2022/86073,MOHD HAMEED KHAN,MP,Ashok Nagar,M
MPHIN28037,RAJVIR TIMES,,116195,MPHIN/2012/43638,SHAILENDRA SINGH THAKUR,MP,BAITUL,D
MPHIN00518,BALAGHAT TIMES,,6413,6413/ 62,SH.SHANKER LAL KASAR,MP,BALAGHAT,D
MPHIN22450,NIRJA TIMES,,108762,MPHIN/2009/36205,RUPESH SRIVASTAVA,MP,BALAGHAT,M
MPHIN37509,THE FOREST TIMES,? ??????? ??????,160696,MPHIN/2023/88141,RATNDEEP BANGRE,MP,BALAGHAT,M
MPHIN27344,ABHINANDAN TIMES,,118965,MPHIN/2012/46408,KISHORE DANI,MP,BALAGHAT,M
MPHIN33744,JANMBHOOMI TIMES,????????? ???????,147536,MPHIN/2017/74981,SURENDRA GAJABHIYE,MP,BALAGHAT,M
MPHIN23789,KANHA JUNGLE TIMES,,109493,MPHIN/2010/36936,DARBU SINGH,MP,BALAGHAT,W
MPHIN12259,SHRI NANESH TIMES,???? ????? ??????,65440,65440/ 96,PRAKASH CHAND DHOKA,MP,BALAGHAT,W
MPHIN25368,SURYANSH TIMES,,113015,MPHIN/2011/40458,SARITA SINGARE,MP,BALAGHAT,W
MPHIN19416,ASHA KI NAI UDAAN TIMES,??? ?? ?? ????? ??????,91648,MPHIN/2005/19091,KALIRAM PATIL,MP,BETUL,F
MPHIN04783,PUKAR TIMES,????? ??????,17201,17201/ 68,V.M JOSEPH,MP,BETUL,M
MPHIN05648,SAMPANA TIMES,,13047,13047/ 67,JAWAHARLAL PAGARIA,MP,BETUL,W
MPHIN01969,GONDWANA TIMES,,13189,13189/ 67,KRISHAN KUMAR JAISWAL,MP,BETUL,W
MPHIN11642,BHIND UTTHAN TIMES,???? ?????? ??????,62558,62558/ 95,VISHAMBHAR DAYAL SHARMA,MP,BHIND,OP
MPHIN00905,BHIND TIMES,???? ??????,12974,12974/ 66,RAMESH CHANDRA JOHRI,MP,BHIND,W
MPHIN37492,JANTA YATHAVAT TIMES,,,,JAI PRAKASH VERMA,MP,BHOPAL,BM
MPHIN20455,RASHTRIYA MUSLIM VIKAS TIMES,????????? ??????? ????? ??????,91418,MPHIN/2006/18861,MOHD. MAHIR,MP,BHOPAL,BM
MPHIN37532,JAN PRAVARTAN TIMES,,,,DEVRAJ,MP,BHOPAL,BM
MPHIN37989,PASPUL TIMES,,,,NEETA PASPUL,MP,BHOPAL,BM
MPHIN38508,DILLOAD TIMES,??????? ??????,160792,MPHIN/2023/88237,KESHAV BADONIYA,MP,BHOPAL,BM
MPHIN37296,HUZEFA TIMES,??????? ??????,158343,MPHIN/2021/85788,MOHD IMRAN KHAN,MP,BHOPAL,BM
MPHIN22925,NARI JAGRITI TIMES,,56639,56639/ 94,DHANESH KUMAR,MP,BHOPAL,BM
MPHIN37331,SURESH TIMES,,,UR,MEENU GUPTA,MP,BHOPAL,D
MPHIN35637,PIPLANI TIMES,,,,KIRAN SINGH PARIHAR,MP,BHOPAL,D
MPHIN35939,THE TIMES OF AWAM,,,UR,FAISAL KHAN,MP,BHOPAL,D
MPHIN12744,PRADESH TIMES,,64232,64232/ 96,HEERO GYANCHANDANI,MP,BHOPAL,D
MPHIN34910,TAPTI SANGAM TIMES,??????? ???? ???????,147819,MPHIN/2017/75264,MAHESH SEN,MP,BHOPAL,D
MPHIN32710,MUSHTAQ TIMES,?????? ??????,140216,MPHIN/2016/67661,MUKUND SHARMA,MP,BHOPAL,D
MPHIN17931,YUVA SHANTI TIMES,,83120,MPHIN/2003/10563,DEVENDRA KUMAR VISHWAKARMA,MP,BHOPAL,D
MPHIN18371,MAAJ TIMES SANDHYA DAINIK,,83812,MPHIN/2003/11255,SHAMSHUL HASAN,MP,BHOPAL,D
MPHIN31555,TIMES OF LOCAL,,142513,MPHIN/2016/69958,MOHD.ARBAZ,MP,BHOPAL,D
MPHIN33194,LUCKY TIMES NEWS,????? ?????? ?????,143647,MPHIN/2016/71092,LOKESH HASWANI,MP,BHOPAL,D
MPHIN33816,RAHMANIA TIMES,???????? ??????,142486,MPHIN/2016/69931,ABDUR RAHMAN,MP,BHOPAL,D
MPHIN26846,SWASTIK TIMES,,115838,MPHIN/2011/43281,SAYED FAZAL MAHMOOD,MP,BHOPAL,D
MPHIN30489,RAJYA TIMES DAINIK,????? ?????? ?????,131566,MPHIN/2014/59011,SAYYED SOHAIL ALI,MP,BHOPAL,D
MPHIN34436,ROOPKALA TIMES,?????? ??????,145539,MPHIN/2017/72984,MOHAMMED SHOAIB,MP,BHOPAL,D
MPHIN37217,DANIK ATHARVA TIMES,,,,ABHAY PATHAK,MP,BHOPAL,D
MPHIN31717,SAMPADA TIMES,????? ??????,144655,MPHIN/2016/72100,AFREEN BEE,MP,BHOPAL,D
MPURD00360,HIDAYAT TIMES,?????? ??????,132512,MPURD/2014/59957,ARIF MASOOD,MP,BHOPAL,D
MPHIN36689,GAZI TIMES,???? ??????,152795,MPHIN/2021/80240,ABDUL SAMAD,MP,BHOPAL,D
MPURD00280,YALGAR TIMES,????? ??????,107232,MPURD/2010/34675,ARIF KHAN,MP,BHOPAL,D
MPHIN33639,SONIYA TIMES,?????? ??????,141832,MPHIN/2016/69277,PERVEEN JAHAN,MP,BHOPAL,D
MPHIN19939,FINE TIMES,,90503,MPHIN/2006/17946,ASHOK GEHANI,MP,BHOPAL,D
MPHIN32221,JAGEER TIMES,????? ??????,137641,MPHIN/2015/65086,AMAN SHAWAR,MP,BHOPAL,D
MPHIN22451,THE BHOPAL EXPRESS TIMES,? ????? ????????? ??????,98085,MPHIN/2008/25528,NIKHIL SHUKLA,MP,BHOPAL,D
MPHIN28332,WANTED TIMES,,118143,MPHIN/2012/45586,SANDEEP H. MANKAR,MP,BHOPAL,D
MPHIN23277,RELIABLE TIMES,??????? ??????,103541,MPHIN/2010/30984,CHOITHRAM TOLANI,MP,BHOPAL,D
MPHIN29739,BALWAS TIMES,,126017,MPHIN/2013/53462,M/S. BALWAS TIMES AND PRINT MEDIA PVT. LTD.,MP,BHOPAL,D
MPHIN32283,UTPRERAK TIMES,????????? ??????,137691,MPHIN/2015/65136,MANOJ PRAJAPATI,MP,BHOPAL,D
MPHIN34663,ROZIL TIMES,?????? ???????,145863,MPHIN/2017/73308,ABDUL RAHEEM KHAN,MP,BHOPAL,D
MPHIN34714,GODIYA TIMES,?????? ???????,146259,MPHIN/2017/73704,RAJKUMAR GODIYA,MP,BHOPAL,D
MPHIN32694,SONU TIMES,???? ??????,140107,MPHIN/2016/67552,SONU AHIRWAR,MP,BHOPAL,D
MPHIN34296,SOMAN TIMES,,143739,MPHIN/2017/71184,SHARDA MALVIYA,MP,BHOPAL,D
MPHIN34580,TIMES OF DAWN,?????? ?? ???,145590,MPHIN/2017/73035,SYED PARVEZ KHALIL,MP,BHOPAL,D
MPHIN34581,TIMES OF RISING,?????? ?? ???????,145592,MPHIN/2017/73037,YESH MANGTANI,MP,BHOPAL,D
MPHIN30576,PT DEENDAYAL TIMES,??. ??????? ??????,129295,MPHIN/2014/56740,HEERA,MP,BHOPAL,D
MPHIN28086,ALIS TIMES,,119951,MPHIN/2012/47394,S.M. ALI,MP,BHOPAL,D
MPHIN28817,PRATIKRIYA TIMES,,120812,MPHIN/2013/48256,PREMLATA MALVIYA,MP,BHOPAL,D
MPHIN31615,JKB TIMES,,136087,MPHIN/2015/63532,MOHD.QURBAN,MP,BHOPAL,D
MPHIN04336,OJASH TIMES,,50203,50203/ 90,AKRAM ALI,MP,BHOPAL,D
MPHIN26398,SUDESH TIMES,,114653,MPHIN/2011/42096,RINKU RAI,MP,BHOPAL,D
MPHIN35017,VIDISHA TIMES,?????? ??????,150471,MPHIN/2018/77916,LOVELESH NAMDEV,MP,BHOPAL,D
MPHIN35166,BHOPAL PEACE TIMES,????? ??? ??????,149426,MPHIN/2018/76871,HAROON KHAN,MP,BHOPAL,D
MPURD00375,HYAT TIMES,???? ??????,139388,MPURD/2016/66833,NAZMI BANO,MP,BHOPAL,D
MPHIN30871,TRIPURI TIMES,???????? ??????,132634,MPHIN/2014/60079,DR.RAJESH JAISWAL,MP,BHOPAL,D
MPHIN36696,SALEEM TIMES,???? ??????,153287,MPHIN/2021/80732,SOHAIL MOHD,MP,BHOPAL,D
MPHIN35171,PRAKRUTI TIMES,??????? ??????,149443,MPHIN/2018/76888,TAJENDRA SINGH BAWAL,MP,BHOPAL,D
MPHIN34639,JUNED TIMES,????? ???????,145772,MPHIN/2017/73217,JUNED MANSUR,MP,BHOPAL,D
MPHIN35759,SHOURYA TIMES,????? ??????,151503,MPHIN/2020/78948,PRADEEP KUMAR NAGAR,MP,BHOPAL,D
MPHIN35854,RUDRANSH TIMES,,,,HARISH KUMAR SINGH,MP,BHOPAL,D
MPHIN29323,SHREYANSH TIMES,,125052,MPHIN/2013/52497,JITENDRA BHARGAV,MP,BHOPAL,D
MPBIL01698,CANON TIMES,???? ??????,118784,MPBIL/2009/46227,I.R.VERMA,MP,BHOPAL,D
MPHIN24267,SAMARTH TIMES,,107643,MPHIN/2010/35086,RADHESHYAM RATHOR,MP,BHOPAL,D
MPHIN24364,TIMES OF FOLK,,123193,MPHIN/2013/50638,FIRDOS ANSARI,MP,BHOPAL,D
MPHIN23742,NEWS KOLAR TIMES,????? ????? ??????,103522,MPHIN/2009/30965,MAMTA MISHRA,MP,BHOPAL,D
MPHIN30488,SANJHVEER TIMES,??????? ??????,133598,MPHIN/2015/61043,PANKAJ SONI,MP,BHOPAL,DE
MPHIN39282,LALARIYA TIMES,,,,MOHAMMAD ZUBER KHAN,MP,BHOPAL,DS
MPHIN34504,GOAL TIMES,??? ???????,145494,MPHIN/2017/72939,GAYATRI TIWARI,MP,BHOPAL,F
MPHIN20607,SWASTHYA TIMES,?????????? ??????,91673,MPHIN/2006/19116,TAPESH KUMAR CHOUBEY,MP,BHOPAL,F
MPHIN26991,NAMRA TIMES,,115886,MPHIN/2012/43329,ASMA,MP,BHOPAL,F
MPHIN34726,SHEKHUKHERA TIMES,????????? ???????,146322,MPHIN/2017/73767,RAMESH PARMAR,MP,BHOPAL,F
MPHIN11097,JAN ABHILASHA TIMES,,58845,58845/ 94,ANIL SRIVASTAVA,MP,BHOPAL,F
MPHIN22083,MAA SANTOSHI TIMES,??? ?????? ??????,97759,MPHIN/2008/25202,SANTOSH SINGH,MP,BHOPAL,F
MPHIN26362,ANJUM TIMES,,115816,MPHIN/2011/43259,FARHA KHAN,MP,BHOPAL,F
MPHIN10765,HARPAL PRAGATI TIMES,,58803,58803/ 94,DR.SANTOSH BAIRAGI,MP,BHOPAL,F
MPHIN12202,RASHTRIYA AKANDTA TIMES,,64084,64084/ 96,SHAKILA BEGUM,MP,BHOPAL,F
MPHIN23351,VISA CONNECTION TIMES,???? ??????? ??????,101665,MPHIN/2009/29108,NEELESH SHAVE,MP,BHOPAL,F
MPHIN35228,PRERNA SENIOR CITIZEN TIMES,??????? ?????? ?????? ??????,153043,MPHIN/2019/80488,ARUN TIWARI,MP,BHOPAL,F
MPHIN25132,BETUL TIMES,,111336,MPHIN/2010/38779,SHIVRAJI SAHU,MP,BHOPAL,F
MPHIN21774,JINGAR TIMES,????? ??????,97635,MPHIN/2008/25078,BHAGWAN DAS DABI,MP,BHOPAL,F
MPHIN23003,TIMES OF RAJDHANI,?????? ?? ???????,101215,MPHIN/2009/28658,ASHOK NAGLE,MP,BHOPAL,F
MPHIN37194,TIMES AUR NAVINIKARAN,?????? ?? ????????,154505,MPHIN/2021/81950,SHAMSHAAD BEE,MP,BHOPAL,HY
MPHIN36720,ACADEMICS TIMES,,,,SAMEER KHAN,MP,BHOPAL,M
MPHIN22088,KABIR KORI TIMES,???? ???? ??????,98371,MPHIN/2008/25814,SANGEETA NABALKISHOR KABIRPANTHI,MP,BHOPAL,M
MPHIN32966,MAA KANKALI TIMES,??? ?????? ??????,140581,MPHIN/2016/68026,SEWAK RATHORE,MP,BHOPAL,M
MPHIN27429,SARV MAT TIMES,,118228,MPHIN/2012/45671,RADHESHYAM VISHAVKARMA,MP,BHOPAL,M
MPHIN27504,NIVIRAJ TIMES,,124020,MPHIN/2013/51465,NIVEDITA SHARMA,MP,BHOPAL,M
MPHIN35617,JYOTSNA TIMES,????????? ??????,158464,MPHIN/2023/85909,CHITRA SHRIVASTAVA,MP,BHOPAL,M
MPHIN35648,RASHTRAVEER SHREE DURGADAS JI RATHORE TIMES,?????????? ???? ????????? ?? ????? ??????,152301,MPHIN/2019/79746,NEHA RATHORE,MP,BHOPAL,M
MPHIN34319,RAJDHAM TIMES,?????? ???????,147143,MPHIN/2017/74588,RAVI CHATTERJEE,MP,BHOPAL,M
MPHIN32024,AFIARI TIMES,,142553,MPHIN/2016/69998,ASHAFAK,MP,BHOPAL,M
MPHIN33770,KARMATH TIMES,????? ??????,149294,MPHIN/2018/76739,GULAB BANSKAR,MP,BHOPAL,M
MPHIN34026,PALPAL TIMES,???? ???????,149334,MPHIN/2017/76779,MUKESH KUMAR KACHER,MP,BHOPAL,M
MPHIN34101,AGNIYUG TIMES,???????? ??????,144852,MPHIN/2017/72297,PAWAN SINGH,MP,BHOPAL,M
MPHIN23688,AASHI TIMES,??? ??????,103220,MPHIN/2009/30663,AASHI ANWAR,MP,BHOPAL,M
MPHIN17518,BHOJANCHAL TIMES,,82618,MPHIN/2002/10061,PITAMBAR LAL RAJDEV,MP,BHOPAL,M
MPHIN25441,NAZARIYA TIMES,,112913,MPHIN/2011/40356,GAURAV AWASTHI,MP,BHOPAL,M
MPHIN34712,ISHA TIMES,??? ???????,146185,MPHIN/2017/73630,MEERA TIWARI,MP,BHOPAL,M
MPHIN24657,RAGINI TIMES,,110866,MPHIN/2011/38309,KRIPA SHANKAR SINGH,MP,BHOPAL,M
MPHIN24863,SAMADHAN TIMES,,111939,MPHIN/2010/39382,HITESH DANGI,MP,BHOPAL,M
MPHIN33456,JANANI TIMES,???? ??????,144616,MPHIN/2016/72061,AZARA,MP,BHOPAL,M
MPHIN33588,TILAKHEDI TIMES,???????? ??????,148821,MPHIN/2018/76266,RAMESH CHANDRA,MP,BHOPAL,M
MPHIN33222,ALLIED TIMES,????? ??????,149981,MPHIN/2016/77426,OVAIS JAFRI,MP,BHOPAL,M
MPHIN02731,JEWAR TIMES,,58874,58874/ 83,SMT. RAM KUMARI YADAV,MP,BHOPAL,M
MPHIN27126,FAREEN TIMES,,115893,MPHIN/2012/43336,NASAREEN BEGAM,MP,BHOPAL,M
MPHIN27338,PRANT TIMES,,116357,MPHIN/2012/43800,SANTOSH KUMAR GUPTA,MP,BHOPAL,M
MPBIL02232,RAAH TIMES,,,UR,RAHUL PARASHAR,MP,BHOPAL,M
MPHIN27824,THE BHAGYA SHRI TIMES,,118233,MPHIN/2012/45676,VISHRAM VARMA,MP,BHOPAL,M
MPHIN35415,DHARNA TIMES,????? ??????,151106,MPHIN/2019/78551,DR ANIL SHRIVASTAVA,MP,BHOPAL,M
MPHIN33396,BALANCE TIMES,??????? ??????,141062,MPHIN/2016/68507,PUNAM KHUSHWAHA,MP,BHOPAL,M
MPHIN33266,CHOURASIYA TIMES,??????? ??????,150690,MPHIN/2018/78135,VIJETA CHOURASIYA,MP,BHOPAL,M
MPHIN32587,DHAKAD TIMES,???? ??????,148731,MPHIN/2018/76176,SUMAN,MP,BHOPAL,M
MPHIN32651,LUBNA TIMES,?????? ??????,142182,MPHIN/2016/69627,LUBNA NAVED,MP,BHOPAL,M
MPHIN30963,SHIMAYALA TIMES,??????? ??????,132600,MPHIN/2015/60045,JAVED KHAN,MP,BHOPAL,M
MPHIN39406,PARIVESH TIMES,,,,UMESH DHANLAL YADAV,MP,BHOPAL,M
MPHIN36336,TIMES OF MELODY,?????? ?? ??????,153295,MPHIN/2021/80740,LADDO BAI,MP,BHOPAL,M
MPHIN34300,ADARSHDEEP TIMES,????? ??? ??????,149406,MPHIN/2017/76851,ASHISH MALVIYA,MP,BHOPAL,M
MPBIL00651,THE H E TIMES,,26025,26025/ 73,HEAVY ELECTRICAL SERVANTS TRADE UNION,MP,BHOPAL,M
MPHIN29668,BIJASAN TIMES,,126264,MPHIN/2013/53709,HEENA KHAN,MP,BHOPAL,M
MPHIN29763,RASHMI TIMES,????? ??????,127397,MPHIN/2014/54842,RAJENDRA PRASAD,MP,BHOPAL,M
MPHIN29774,DURGESHWARI TIMES,??????????? ??????,129665,MPHIN/2014/57110,SHAKUN KHAIRWAR,MP,BHOPAL,M
MPHIN29868,SOHAM TIMES,???? ??????,128052,MPHIN/2014/55497,ABHIJEET CHAKRABORTY,MP,BHOPAL,M
MPHIN29941,SUJATA TIMES,?????? ??????,134140,MPHIN/2014/61585,VINOD KUMAR,MP,BHOPAL,M
MPHIN30196,NEVARI TIMES,????? ??????,128703,MPHIN/2014/56148,MINA YADAV,MP,BHOPAL,M
MPHIN32538,SURKHAB NEWS TIMES,,141697,MPHIN/2016/69142,SURKHAB,MP,BHOPAL,M
MPHIN11370,NATIONAL SPORTS TIMES,,69917,69917/ 96,INDRAJEET MOURYA,MP,BHOPAL,M
MPHIN25182,SIGMA TIMES,,116204,MPHIN/2011/43647,HARSH BARDHAN JAIN,MP,BHOPAL,M
MPHIN25407,IBRAHIM TIMES,,112136,MPHIN/2011/39579,ARSHAD KHAN,MP,BHOPAL,M
MPHIN25558,SHASHIKALA TIMES,,110021,MPHIN/2011/37464,SHASHIKALA DIWEDI,MP,BHOPAL,M
MPHIN33031,CHAKRAVAT TIMES,??????? ??????,140538,MPHIN/2016/67983,PANNALAL NAYAK,MP,BHOPAL,M
MPHIN26285,PANCHAM TIMES,,112989,MPHIN/2011/40432,TRIVENI,MP,BHOPAL,M
MPHIN27117,KANCHAN TIMES,???? ??????,115234,MPHIN/2012/42677,RAJAN TRIVEDI,MP,BHOPAL,M
MPHIN31056,FIZA TIMES,???? ??????,132730,MPHIN/2015/60175,BRIJENDRA YADAV,MP,BHOPAL,M
MPHIN37356,FAIZIYAB TIMES,??????? ??????,158809,MPHIN/2021/86254,FAIZIYAB UDDIN,MP,BHOPAL,M
MPHIN38016,SAMAJH TIMES,??? ??????,157378,MPHIN/2022/84823,ANIL KUMAR TIWARI,MP,BHOPAL,M
MPHIN20600,MOON LIGHT TIMES,??? ???? ??????,95100,MPHIN/2006/22543,HEERANAND GANWANI,MP,BHOPAL,M
MPHIN22281,SAUGAT TIMES,????? ??????,99116,MPHIN/2008/26559,ALTAF KHAN,MP,BHOPAL,M
MPHIN31332,SAVITA TIMES,????? ??????,136179,MPHIN/2015/63624,SAVITA KAUR,MP,BHOPAL,M
MPHIN32492,VINITA TIMES,?????? ???????,142236,MPHIN/2016/69681,VINITA MARAN,MP,BHOPAL,M
MPHIN33143,GULNAAZ TIMES,?????? ??????,140569,MPHIN/2016/68014,SHIVRAM AGRAWAL,MP,BHOPAL,M
MPHIN33185,TRAIN TIMES,????? ??????,140649,MPHIN/2016/68094,PADAM SINGH KUSHWAHA,MP,BHOPAL,M
MPHIN33451,HARI DARSHAN TIMES,??? ????? ??????,149145,MPHIN/2016/76590,SAURABH SHARMA,MP,BHOPAL,M
MPHIN33509,ABRAR TIMES,????? ??????,142843,MPHIN/2016/70288,RAJDA KHAN,MP,BHOPAL,M
MPHIN33590,VIJAY BHOOMI TIMES,???? ???? ??????,142238,MPHIN/2016/69683,MAYA TIWARI,MP,BHOPAL,M
MPHIN25300,NAV PALLABH TIMES,?? ????? ??????,116124,MPHIN/2011/43567,ANAND KUMAR,MP,BHOPAL,M
MPHIN25397,WIG TIMES,,116261,MPHIN/2010/43704,MOHD. UMER,MP,BHOPAL,M
MPHIN25507,UDAYGIRI TIMES,,112177,MPHIN/2011/39620,ASHHAB ALI ASHU,MP,BHOPAL,M
MPHIN19253,"SYM TIMES (SPORTS,YOGA & MARTIAL ARTS)",,87271,MPHIN/2005/14714,VIJENDRA P.S.RANA,MP,BHOPAL,M
MPHIN26125,GODHRA TIMES,,111768,MPHIN/2011/39211,IMRAN KHAN,MP,BHOPAL,M
MPHIN32796,GOHAR TIMES,???? ??????,141061,MPHIN/2016/68506,GOHAR,MP,BHOPAL,M
MPHIN31794,ASHTBHUJA TIMES,???????? ??????,140097,MPHIN/2015/67542,ARCHANA MISHRA,MP,BHOPAL,M
MPHIN27437,ZISHAN TIMES,,114984,MPHIN/2012/42427,MOHD.VIQUAR,MP,BHOPAL,M
MPHIN27918,KARAMCHARI TIMES,,122765,MPHIN/2013/50210,KAVITA AGNIHOTARI,MP,BHOPAL,M
